#complex,groundtruth,simplifiedcomplex,simplifiedgroundtruth,z3flag,simtime
5*(~((2*(a&~b)-1*~(a&b)+1*~(a^b)+1*~(a|~b))|~y)|~(y^z))+1*(y^~((2*(a&~b)-1*~(a&b)+1*~(a^b)+1*~(a|~b))&(~y|z)))-1*(y|((2*(a&~b)-1*~(a&b)+1*~(a^b)+1*~(a|~b))^z))-6*~((2*(a&~b)-1*~(a&b)+1*~(a^b)+1*~(a|~b))|(y|z))-8*~((2*(a&~b)-1*~(a&b)+1*~(a^b)+1*~(a|~b))|(~y|z))-8*~(~(2*(a&~b)-1*~(a&b)+1*~(a^b)+1*~(a|~b))|(y|z))+1*~(~(2*(a&~b)-1*~(a&b)+1*~(a^b)+1*~(a|~b))|(~y|z))-8*(~(2*(a&~b)-1*~(a&b)+1*~(a^b)+1*~(a|~b))&(y&z))-5*((2*(a&~b)-1*~(a&b)+1*~(a^b)+1*~(a|~b))&(y&z)),-4*(y^~(~a|(~y&z))),-4*a-4*y+8*(a&y)+4*(a&z)-4*(a&y&z),-4*a-4*y+8*(a&y)+4*(a&z)-4*(a&y&z),True,0.17113089561462402
-3*(x^((4*(a&b)-3*~(a&~b)+1*~(a|~b)+3*~a)^z))+1*((x^(4*(a&b)-3*~(a&~b)+1*~(a|~b)+3*~a))&~(x^z))-6*~((4*(a&b)-3*~(a&~b)+1*~(a|~b)+3*~a)&~z)+6*~(x|((4*(a&b)-3*~(a&~b)+1*~(a|~b)+3*~a)|z))+2*~(x|(~(4*(a&b)-3*~(a&~b)+1*~(a|~b)+3*~a)|z))+9*~(~x|((4*(a&b)-3*~(a&~b)+1*~(a|~b)+3*~a)|z))+9*(~x&(~(4*(a&b)-3*~(a&~b)+1*~(a|~b)+3*~a)&z))+6*(~x&((4*(a&b)-3*~(a&~b)+1*~(a|~b)+3*~a)&z))+9*(x&((4*(a&b)-3*~(a&~b)+1*~(a|~b)+3*~a)&z)),-5*(x&(~b&z)),-5*(x&z)+5*(x&b&z),-5*(x&z)+5*(x&b&z),True,0.1596226692199707
1*(~y&~((1*(a|~b)+4*~(a|b)+5*~(a|~b)-5*~a)^z))-2*(z^((1*(a|~b)+4*~(a|b)+5*~(a|~b)-5*~a)|(y&z)))-1*(y^((1*(a|~b)+4*~(a|b)+5*~(a|~b)-5*~a)|z))-8*~((1*(a|~b)+4*~(a|b)+5*~(a|~b)-5*~a)|(y|z))+3*~(~(1*(a|~b)+4*~(a|b)+5*~(a|~b)-5*~a)|(y|z))+2*~(~(1*(a|~b)+4*~(a|b)+5*~(a|~b)-5*~a)|(~y|z))+3*(~(1*(a|~b)+4*~(a|b)+5*~(a|~b)-5*~a)&(~y&z))-7*(~(1*(a|~b)+4*~(a|b)+5*~(a|~b)-5*~a)&(y&z))-7*((1*(a|~b)+4*~(a|b)+5*~(a|~b)-5*~a)&(y&z)),-7*((a&z)^~(a^(~y&z)))+6*~(a|(~y|z)),7*a+6*y+7*z-6*(a&y)-13*(y&z)-7*(a&z)+6*(a&y&z)-7*~(a&~a),7*a+6*y+7*z-6*(a&y)-13*(y&z)-7*(a&z)+6*(a&y&z)-7*~(a&~a),True,0.20740056037902832
3*(z^(~x&(~(14*(a&b)-11*b-2*~(a^b)+2*~(a|b)+12*~(a|~b))|z)))-2*(~(x|~(14*(a&b)-11*b-2*~(a^b)+2*~(a|b)+12*~(a|~b)))|(x^((14*(a&b)-11*b-2*~(a^b)+2*~(a|b)+12*~(a|~b))^z)))-11*z-3*~(x|((14*(a&b)-11*b-2*~(a^b)+2*~(a|b)+12*~(a|~b))|z))+2*~(x|(~(14*(a&b)-11*b-2*~(a^b)+2*~(a|b)+12*~(a|~b))|z))+2*~(~x|((14*(a&b)-11*b-2*~(a^b)+2*~(a|b)+12*~(a|~b))|z))+13*(~x&(~(14*(a&b)-11*b-2*~(a^b)+2*~(a|b)+12*~(a|~b))&z))+8*(x&(~(14*(a&b)-11*b-2*~(a^b)+2*~(a|b)+12*~(a|~b))&z))+10*(x&((14*(a&b)-11*b-2*~(a^b)+2*~(a|b)+12*~(a|~b))&z)),-13*(~x&(b&z)),-13*(b&z)+13*(x&b&z),-13*(b&z)+13*(x&b&z),True,0.16359901428222656
-2*(((1*(a^b)+1*b-2*~(a|~b))&z)^~((1*(a^b)+1*b-2*~(a|~b))^(~y&z)))-3*(y^((1*(a^b)+1*b-2*~(a|~b))&~z))-7*~(~(1*(a^b)+1*b-2*~(a|~b))|(y&z))-5*~((1*(a^b)+1*b-2*~(a|~b))|(y|z))+5*~((1*(a^b)+1*b-2*~(a|~b))|(~y|z))+10*~(~(1*(a^b)+1*b-2*~(a|~b))|(y|z))-7*(~(1*(a^b)+1*b-2*~(a|~b))&(~y&z))-2*(~(1*(a^b)+1*b-2*~(a|~b))&(y&z))+5*((1*(a^b)+1*b-2*~(a|~b))&(y&z)),-7*(~(a|y)|~(a^(y^z))),7*a+7*y-14*(a&y)-7*(y&z)-7*(a&z)+21*(a&y&z)-7*~(a&~a),7*a+7*y-14*(a&y)-7*(y&z)-7*(a&z)+21*(a&y&z)-7*~(a&~a),True,0.23131299018859863
3*(x|((-10*(a&b)+11*~(a^b)+12*~(a|~b)-11*~a)&z))+5*((-10*(a&b)+11*~(a^b)+12*~(a|~b)-11*~a)^~(x|((-10*(a&b)+11*~(a^b)+12*~(a|~b)-11*~a)&z)))-2*(z^~(~x|((-10*(a&b)+11*~(a^b)+12*~(a|~b)-11*~a)&z)))-5*~(x|((-10*(a&b)+11*~(a^b)+12*~(a|~b)-11*~a)|z))-1*~(~x|((-10*(a&b)+11*~(a^b)+12*~(a|~b)-11*~a)|z))-6*~(~x|(~(-10*(a&b)+11*~(a^b)+12*~(a|~b)-11*~a)|z))-3*(~x&(~(-10*(a&b)+11*~(a^b)+12*~(a|~b)-11*~a)&z))-3*(x&(~(-10*(a&b)+11*~(a^b)+12*~(a|~b)-11*~a)&z))-6*(x&((-10*(a&b)+11*~(a^b)+12*~(a|~b)-11*~a)&z)),6*(~x&(b&z)),6*(b&z)-6*(x&b&z),6*(b&z)-6*(x&b&z),True,0.17092394828796387
3*~((2*(a&b)+4*(a&~b)-3*a+2*~(a^b)-2*~(a|b))^(~y|z))-11*(((2*(a&b)+4*(a&~b)-3*a+2*~(a^b)-2*~(a|b))|~y)&~((2*(a&b)+4*(a&~b)-3*a+2*~(a^b)-2*~(a|b))^(y^z)))+13*~((2*(a&b)+4*(a&~b)-3*a+2*~(a^b)-2*~(a|b))|(y|z))-1*~((2*(a&b)+4*(a&~b)-3*a+2*~(a^b)-2*~(a|b))|(~y|z))-3*~(~(2*(a&b)+4*(a&~b)-3*a+2*~(a^b)-2*~(a|b))|(y|z))+13*~(~(2*(a&b)+4*(a&~b)-3*a+2*~(a^b)-2*~(a|b))|(~y|z))+2*(~(2*(a&b)+4*(a&~b)-3*a+2*~(a^b)-2*~(a|b))&(~y&z))+8*((2*(a&b)+4*(a&~b)-3*a+2*~(a^b)-2*~(a|b))&(~y&z))-1*((2*(a&b)+4*(a&~b)-3*a+2*~(a^b)-2*~(a|b))&(y&z)),-2*(~a&(y&z))+2*~(a&~y),-2*a+2*(a&y)-2*(y&z)+2*(a&y&z)+2*~(a&~a),-2*a+2*(a&y)-2*(y&z)+2*(a&y&z)+2*~(a&~a),True,0.18284225463867188
1*((2*(a&b)+1*(a&~b)-2*(a|b)+1*a+3*~(a|~b))^(x|(~(2*(a&b)+1*(a&~b)-2*(a|b)+1*a+3*~(a|~b))&z)))-2*(~(x&~(2*(a&b)+1*(a&~b)-2*(a|b)+1*a+3*~(a|~b)))&(x^((2*(a&b)+1*(a&~b)-2*(a|b)+1*a+3*~(a|~b))^z)))+1*(x^(2*(a&b)+1*(a&~b)-2*(a|b)+1*a+3*~(a|~b)))-2*~(~x|((2*(a&b)+1*(a&~b)-2*(a|b)+1*a+3*~(a|~b))|z))-5*~(~x|(~(2*(a&b)+1*(a&~b)-2*(a|b)+1*a+3*~(a|~b))|z))+1*(~x&(~(2*(a&b)+1*(a&~b)-2*(a|b)+1*a+3*~(a|~b))&z))-7*(~x&((2*(a&b)+1*(a&~b)-2*(a|b)+1*a+3*~(a|~b))&z))-7*(x&(~(2*(a&b)+1*(a&~b)-2*(a|b)+1*a+3*~(a|~b))&z))+2*(x&((2*(a&b)+1*(a&~b)-2*(a|b)+1*a+3*~(a|~b))&z)),-5*((x|b)&~(x^(b^z))),-5*(x&b)-5*(b&z)-5*(x&z)+15*(x&b&z),-5*(x&b)-5*(b&z)-5*(x&z)+15*(x&b&z),True,0.19611597061157227
-7*(~z|~((-6*(a&b)-8*(a&~b)+7*(a|b)+2*~(a&b)-2*~(a|b)-9*~(a|~b))^y))-5*(z&((-6*(a&b)-8*(a&~b)+7*(a|b)+2*~(a&b)-2*~(a|b)-9*~(a|~b))|y))+2*((-6*(a&b)-8*(a&~b)+7*(a|b)+2*~(a&b)-2*~(a|b)-9*~(a|~b))^(~y&z))+7*~((-6*(a&b)-8*(a&~b)+7*(a|b)+2*~(a&b)-2*~(a|b)-9*~(a|~b))|(~y|z))+5*~(~(-6*(a&b)-8*(a&~b)+7*(a|b)+2*~(a&b)-2*~(a|b)-9*~(a|~b))|(y|z))+5*~(~(-6*(a&b)-8*(a&~b)+7*(a|b)+2*~(a&b)-2*~(a|b)-9*~(a|~b))|(~y|z))+5*(~(-6*(a&b)-8*(a&~b)+7*(a|b)+2*~(a&b)-2*~(a|b)-9*~(a|~b))&(y&z))+5*((-6*(a&b)-8*(a&~b)+7*(a|b)+2*~(a&b)-2*~(a|b)-9*~(a|~b))&(~y&z))+10*((-6*(a&b)-8*(a&~b)+7*(a|b)+2*~(a&b)-2*~(a|b)-9*~(a|~b))&(y&z)),-7*~(a|(y|z))-5*(~a&(~y&z)),7*a+7*y+2*z-7*(a&y)-2*(y&z)-2*(a&z)+2*(a&y&z)-7*~(a&~a),7*a+7*y+2*z-7*(a&y)-2*(y&z)-2*(a&z)+2*(a&y&z)-7*~(a&~a),True,0.18837285041809082
-5*(z^~(x&(~(1*(a&b)-7*(a&~b)-18*~(a|b)-10*~(a|~b)+11*~a+7*~b)&z)))+5*((1*(a&b)-7*(a&~b)-18*~(a|b)-10*~(a|~b)+11*~a+7*~b)^~(x&((1*(a&b)-7*(a&~b)-18*~(a|b)-10*~(a|~b)+11*~a+7*~b)|z)))-7*~(x|((1*(a&b)-7*(a&~b)-18*~(a|b)-10*~(a|~b)+11*~a+7*~b)|z))-2*~(x|(~(1*(a&b)-7*(a&~b)-18*~(a|b)-10*~(a|~b)+11*~a+7*~b)|z))-7*~(~x|((1*(a&b)-7*(a&~b)-18*~(a|b)-10*~(a|~b)+11*~a+7*~b)|z))-12*(~x&(~(1*(a&b)-7*(a&~b)-18*~(a|b)-10*~(a|~b)+11*~a+7*~b)&z))-7*(~x&((1*(a&b)-7*(a&~b)-18*~(a|b)-10*~(a|~b)+11*~a+7*~b)&z))-2*(x&(~(1*(a&b)-7*(a&~b)-18*~(a|b)-10*~(a|~b)+11*~a+7*~b)&z))-12*(x&((1*(a&b)-7*(a&~b)-18*~(a|b)-10*~(a|~b)+11*~a+7*~b)&z)),-7*(~x|(~b|z)),7*(x&b)-7*(x&b&z)-7*~(x&~x),7*(x&b)-7*(x&b&z)-7*~(x&~x),True,0.17879390716552734
1*(z|~((2*(a&b)-1*(a&~b)+2*a-3*~(a&~b)+3*~(a|b)+3*~(a|~b))|y))+2*(z^((2*(a&b)-1*(a&~b)+2*a-3*~(a&~b)+3*~(a|b)+3*~(a|~b))|~y))-3*~((2*(a&b)-1*(a&~b)+2*a-3*~(a&~b)+3*~(a|b)+3*~(a|~b))|(y|z))-1*~((2*(a&b)-1*(a&~b)+2*a-3*~(a&~b)+3*~(a|b)+3*~(a|~b))|(~y|z))-3*~(~(2*(a&b)-1*(a&~b)+2*a-3*~(a&~b)+3*~(a|b)+3*~(a|~b))|(~y|z))-1*(~(2*(a&b)-1*(a&~b)+2*a-3*~(a&~b)+3*~(a|b)+3*~(a|~b))&(~y&z))-4*(~(2*(a&b)-1*(a&~b)+2*a-3*~(a&~b)+3*~(a|b)+3*~(a|~b))&(y&z))-1*((2*(a&b)-1*(a&~b)+2*a-3*~(a&~b)+3*~(a|b)+3*~(a|~b))&(~y&z))-1*((2*(a&b)-1*(a&~b)+2*a-3*~(a&~b)+3*~(a|b)+3*~(a|~b))&(y&z)),2*~(~a|(y|z))-1*(y&~(a&z)),2*a-y-2*(a&y)-2*(a&z)+3*(a&y&z),2*a-y-2*(a&y)-2*(a&z)+3*(a&y&z),True,0.16615700721740723
-1*((x&(4*(a&b)-1*(a&~b)+1*(a^b)-3*~(a^b)+3*~(a|b)))^~(x^(~(4*(a&b)-1*(a&~b)+1*(a^b)-3*~(a^b)+3*~(a|b))|z)))+3*((4*(a&b)-1*(a&~b)+1*(a^b)-3*~(a^b)+3*~(a|b))^~(~x&((4*(a&b)-1*(a&~b)+1*(a^b)-3*~(a^b)+3*~(a|b))^z)))+1*(~z|(x^(4*(a&b)-1*(a&~b)+1*(a^b)-3*~(a^b)+3*~(a|b))))+3*~(x|((4*(a&b)-1*(a&~b)+1*(a^b)-3*~(a^b)+3*~(a|b))|z))-3*~(x|(~(4*(a&b)-1*(a&~b)+1*(a^b)-3*~(a^b)+3*~(a|b))|z))+4*~(~x|((4*(a&b)-1*(a&~b)+1*(a^b)-3*~(a^b)+3*~(a|b))|z))+7*~(~x|(~(4*(a&b)-1*(a&~b)+1*(a^b)-3*~(a^b)+3*~(a|b))|z))+6*(~x&((4*(a&b)-1*(a&~b)+1*(a^b)-3*~(a^b)+3*~(a|b))&z))-3*(x&(~(4*(a&b)-1*(a&~b)+1*(a^b)-3*~(a^b)+3*~(a|b))&z)),7*(z^(x|~b)),-7*b-7*z+7*(x&b)+14*(b&z)-14*(x&b&z)+7*~(x&~x),-7*b-7*z+7*(x&b)+14*(b&z)-14*(x&b&z)+7*~(x&~x),True,0.18206167221069336
5*(~((-3*(a&b)-10*(a&~b)+11*(a|~b)-7*~(a&~b)-4*~(a|b)+7*~(a|~b))&~y)&~(y^z))+4*(y^~(~(-3*(a&b)-10*(a&~b)+11*(a|~b)-7*~(a&~b)-4*~(a|b)+7*~(a|~b))&(~y|z)))-1*~((-3*(a&b)-10*(a&~b)+11*(a|~b)-7*~(a&~b)-4*~(a|b)+7*~(a|~b))|(~y|z))-5*~(~(-3*(a&b)-10*(a&~b)+11*(a|~b)-7*~(a&~b)-4*~(a|b)+7*~(a|~b))|(y|z))-1*~(~(-3*(a&b)-10*(a&~b)+11*(a|~b)-7*~(a&~b)-4*~(a|b)+7*~(a|~b))|(~y|z))-1*(~(-3*(a&b)-10*(a&~b)+11*(a|~b)-7*~(a&~b)-4*~(a|b)+7*~(a|~b))&(~y&z))-10*(~(-3*(a&b)-10*(a&~b)+11*(a|~b)-7*~(a&~b)-4*~(a|b)+7*~(a|~b))&(y&z))-4*((-3*(a&b)-10*(a&~b)+11*(a|~b)-7*~(a&~b)-4*~(a|b)+7*~(a|~b))&(~y&z))-5*((-3*(a&b)-10*(a&~b)+11*(a|~b)-7*~(a&~b)-4*~(a|b)+7*~(a|~b))&(y&z)),6*~(a|(y|z))-1*~(a&z),-6*a-6*y-6*z+6*(a&y)+6*(y&z)+7*(a&z)-6*(a&y&z)+5*~(a&~a),-6*a-6*y-6*z+6*(a&y)+6*(y&z)+7*(a&z)-6*(a&y&z)+5*~(a&~a),True,0.22452449798583984
5*(~(x&(1*(a&b)+6*(a&~b)-5*(a^b)-1*~(a&b)+1*~(a|b)+7*~(a|~b)))&((1*(a&b)+6*(a&~b)-5*(a^b)-1*~(a&b)+1*~(a|b)+7*~(a|~b))^z))-1*((1*(a&b)+6*(a&~b)-5*(a^b)-1*~(a&b)+1*~(a|b)+7*~(a|~b))&~(x&z))-4*~(x|(~(1*(a&b)+6*(a&~b)-5*(a^b)-1*~(a&b)+1*~(a|b)+7*~(a|~b))|z))+2*~(~x|((1*(a&b)+6*(a&~b)-5*(a^b)-1*~(a&b)+1*~(a|b)+7*~(a|~b))|z))+3*~(~x|(~(1*(a&b)+6*(a&~b)-5*(a^b)-1*~(a&b)+1*~(a|b)+7*~(a|~b))|z))-5*(~x&(~(1*(a&b)+6*(a&~b)-5*(a^b)-1*~(a&b)+1*~(a|b)+7*~(a|~b))&z))+1*(~x&((1*(a&b)+6*(a&~b)-5*(a^b)-1*~(a&b)+1*~(a|b)+7*~(a|~b))&z))-3*(x&(~(1*(a&b)+6*(a&~b)-5*(a^b)-1*~(a&b)+1*~(a|b)+7*~(a|~b))&z))+2*(x&((1*(a&b)+6*(a&~b)-5*(a^b)-1*~(a&b)+1*~(a|b)+7*~(a|~b))&z)),2*x,2*x,2*x,True,0.10448956489562988
7*(z^(~(1*(a&b)+1*(a&~b)+1*(a|~b)-1*a-1*~(a|b))|(y&z)))-5*(~((1*(a&b)+1*(a&~b)+1*(a|~b)-1*a-1*~(a|b))&~y)&(y^z))+3*((y&~z)^((1*(a&b)+1*(a&~b)+1*(a|~b)-1*a-1*~(a|b))|(y^z)))-2*~((1*(a&b)+1*(a&~b)+1*(a|~b)-1*a-1*~(a|b))|(~y|z))-3*~(~(1*(a&b)+1*(a&~b)+1*(a|~b)-1*a-1*~(a|b))|(y|z))+5*~(~(1*(a&b)+1*(a&~b)+1*(a|~b)-1*a-1*~(a|b))|(~y|z))+2*(~(1*(a&b)+1*(a&~b)+1*(a|~b)-1*a-1*~(a|b))&(~y&z))-10*((1*(a&b)+1*(a&~b)+1*(a|~b)-1*a-1*~(a|b))&(~y&z))-3*((1*(a&b)+1*(a&~b)+1*(a|~b)-1*a-1*~(a|b))&(y&z)),7*~(a|(y|z)),-7*a-7*y-7*z+7*(a&y)+7*(y&z)+7*(a&z)-7*(a&y&z)+7*~(a&~a),-7*a-7*y-7*z+7*(a&y)+7*(y&z)+7*(a&z)-7*(a&y&z)+7*~(a&~a),True,0.20055222511291504
4*((2*(a&b)+2*(a&~b)-2*(a|b)+1*~(a&~b)-1*~(a|b)+2*~(a|~b))^~(~x|((2*(a&b)+2*(a&~b)-2*(a|b)+1*~(a&~b)-1*~(a|b)+2*~(a|~b))^z)))+1*((2*(a&b)+2*(a&~b)-2*(a|b)+1*~(a&~b)-1*~(a|b)+2*~(a|~b))^~(x|((2*(a&b)+2*(a&~b)-2*(a|b)+1*~(a&~b)-1*~(a|b)+2*~(a|~b))^z)))-1*((x&(2*(a&b)+2*(a&~b)-2*(a|b)+1*~(a&~b)-1*~(a|b)+2*~(a|~b)))^~(x^(~(2*(a&b)+2*(a&~b)-2*(a|b)+1*~(a&~b)-1*~(a|b)+2*~(a|~b))|z)))-4*~(x|(~(2*(a&b)+2*(a&~b)-2*(a|b)+1*~(a&~b)-1*~(a|b)+2*~(a|~b))|z))-2*~(~x|((2*(a&b)+2*(a&~b)-2*(a|b)+1*~(a&~b)-1*~(a|b)+2*~(a|~b))|z))-3*~(~x|(~(2*(a&b)+2*(a&~b)-2*(a|b)+1*~(a&~b)-1*~(a|b)+2*~(a|~b))|z))+1*(~x&(~(2*(a&b)+2*(a&~b)-2*(a|b)+1*~(a&~b)-1*~(a|b)+2*~(a|~b))&z))-3*(~x&((2*(a&b)+2*(a&~b)-2*(a|b)+1*~(a&~b)-1*~(a|b)+2*~(a|~b))&z))+1*(x&(~(2*(a&b)+2*(a&~b)-2*(a|b)+1*~(a&~b)-1*~(a|b)+2*~(a|~b))&z)),1*(~(x^b)|(x^z)),-b+(x&b)+(b&z)-(x&z)+~(x&~x),-b+(x&b)+(b&z)-(x&z)+~(x&~x),True,0.2082221508026123
3*(y^(~(1*(a&b)+1*(a^b)+7*~(a|b)+6*~(a|~b)-7*~a)&(~y|z)))+2*y+5*(z^~((1*(a&b)+1*(a^b)+7*~(a|b)+6*~(a|~b)-7*~a)|(~y&z)))-2*~((1*(a&b)+1*(a^b)+7*~(a|b)+6*~(a|~b)-7*~a)&(~y|z))-6*~((1*(a&b)+1*(a^b)+7*~(a|b)+6*~(a|~b)-7*~a)|(y|z))-8*~((1*(a&b)+1*(a^b)+7*~(a|b)+6*~(a|~b)-7*~a)|(~y|z))-3*~(~(1*(a&b)+1*(a^b)+7*~(a|b)+6*~(a|~b)-7*~a)|(~y|z))-6*(~(1*(a&b)+1*(a^b)+7*~(a|b)+6*~(a|~b)-7*~a)&(~y&z))-10*((1*(a&b)+1*(a^b)+7*~(a|b)+6*~(a|~b)-7*~a)&(y&z)),5*(a&(~y&z)),5*(a&z)-5*(a&y&z),5*(a&z)-5*(a&y&z),True,0.1913161277770996
7*(x|~(1*(a&b)+1*(a&~b)-1*~(a&~a)+1*~(a^b)+2*~(a|~b)))-2*~(1*(a&b)+1*(a&~b)-1*~(a&~a)+1*~(a^b)+2*~(a|~b))+1*((x|~(1*(a&b)+1*(a&~b)-1*~(a&~a)+1*~(a^b)+2*~(a|~b)))&~(x^((1*(a&b)+1*(a&~b)-1*~(a&~a)+1*~(a^b)+2*~(a|~b))^z)))-1*~(x|(~(1*(a&b)+1*(a&~b)-1*~(a&~a)+1*~(a^b)+2*~(a|~b))|z))-6*~(~x|((1*(a&b)+1*(a&~b)-1*~(a&~a)+1*~(a^b)+2*~(a|~b))|z))-8*~(~x|(~(1*(a&b)+1*(a&~b)-1*~(a&~a)+1*~(a^b)+2*~(a|~b))|z))-5*(~x&(~(1*(a&b)+1*(a&~b)-1*~(a&~a)+1*~(a^b)+2*~(a|~b))&z))-7*(x&(~(1*(a&b)+1*(a&~b)-1*~(a&~a)+1*~(a^b)+2*~(a|~b))&z))-8*(x&((1*(a&b)+1*(a&~b)-1*~(a&~a)+1*~(a^b)+2*~(a|~b))&z)),6*~(x|(b|z))-1*~(x^(~b|z)),-7*x-7*b-6*z+8*(x&b)+7*(b&z)+6*(x&z)-8*(x&b&z)+6*~(x&~x),-7*x-7*b-6*z+8*(x&b)+7*(b&z)+6*(x&z)-8*(x&b&z)+6*~(x&~x),True,0.25075578689575195
5*(y^((1*(a&b)+10*(a&~b)-2*(a^b)+7*~(a|b)+2*~(a|~b)-7*~b)&(y|z)))+1*(~(1*(a&b)+10*(a&~b)-2*(a^b)+7*~(a|b)+2*~(a|~b)-7*~b)&(y^z))+2*(y|z)-1*(z^((1*(a&b)+10*(a&~b)-2*(a^b)+7*~(a|b)+2*~(a|~b)-7*~b)&~y))-8*~((1*(a&b)+10*(a&~b)-2*(a^b)+7*~(a|b)+2*~(a|~b)-7*~b)|(~y|z))+1*~(~(1*(a&b)+10*(a&~b)-2*(a^b)+7*~(a|b)+2*~(a|~b)-7*~b)|(y|z))-2*~(~(1*(a&b)+10*(a&~b)-2*(a^b)+7*~(a|b)+2*~(a|~b)-7*~b)|(~y|z))-2*(~(1*(a&b)+10*(a&~b)-2*(a^b)+7*~(a|b)+2*~(a|~b)-7*~b)&(~y&z))-1*((1*(a&b)+10*(a&~b)-2*(a^b)+7*~(a|b)+2*~(a|~b)-7*~b)&(y&z)),6*(~a&(y&z))+7*(a&(~y&z)),6*(y&z)+7*(a&z)-13*(a&y&z),6*(y&z)+7*(a&z)-13*(a&y&z),True,0.16816997528076172
7*((2*(a&b)-5*(a&~b)+5*a-6*~(a^b)+6*~(a|b)+1*~(a|~b))^(x|z))-5*((2*(a&b)-5*(a&~b)+5*a-6*~(a^b)+6*~(a|b)+1*~(a|~b))^(x&((2*(a&b)-5*(a&~b)+5*a-6*~(a^b)+6*~(a|b)+1*~(a|~b))^z)))+2*((2*(a&b)-5*(a&~b)+5*a-6*~(a^b)+6*~(a|b)+1*~(a|~b))|~(x|~z))-4*~(x|(~(2*(a&b)-5*(a&~b)+5*a-6*~(a^b)+6*~(a|b)+1*~(a|~b))|z))-7*~(~x|((2*(a&b)-5*(a&~b)+5*a-6*~(a^b)+6*~(a|b)+1*~(a|~b))|z))-2*~(~x|(~(2*(a&b)-5*(a&~b)+5*a-6*~(a^b)+6*~(a|b)+1*~(a|~b))|z))-9*(~x&(~(2*(a&b)-5*(a&~b)+5*a-6*~(a^b)+6*~(a|b)+1*~(a|~b))&z))+3*(~x&((2*(a&b)-5*(a&~b)+5*a-6*~(a^b)+6*~(a|b)+1*~(a|~b))&z))-2*(x&(~(2*(a&b)-5*(a&~b)+5*a-6*~(a^b)+6*~(a|b)+1*~(a|~b))&z)),-3*(x&(b&z)),-3*(x&b&z),-3*(x&b&z),True,0.13902664184570312
-1*(y|((-1*(a&b)-3*(a&~b)+2*b+4*~(a&b)-4*~(a|b)-6*~(a|~b))^z))+1*(z^~((-1*(a&b)-3*(a&~b)+2*b+4*~(a&b)-4*~(a|b)-6*~(a|~b))&(y&z)))-7*~((-1*(a&b)-3*(a&~b)+2*b+4*~(a&b)-4*~(a|b)-6*~(a|~b))|(y|z))-6*~((-1*(a&b)-3*(a&~b)+2*b+4*~(a&b)-4*~(a|b)-6*~(a|~b))|(~y|z))-5*~(~(-1*(a&b)-3*(a&~b)+2*b+4*~(a&b)-4*~(a|b)-6*~(a|~b))|(y|z))-5*~(~(-1*(a&b)-3*(a&~b)+2*b+4*~(a&b)-4*~(a|b)-6*~(a|~b))|(~y|z))-5*(~(-1*(a&b)-3*(a&~b)+2*b+4*~(a&b)-4*~(a|b)-6*~(a|~b))&(~y&z))-5*(~(-1*(a&b)-3*(a&~b)+2*b+4*~(a&b)-4*~(a|b)-6*~(a|~b))&(y&z))-1*((-1*(a&b)-3*(a&~b)+2*b+4*~(a&b)-4*~(a|b)-6*~(a|~b))&(~y&z)),-1*(~a|(~y&z))-5*~(a&z),a+4*(a&z)+(a&y&z)-6*~(a&~a),a+4*(a&z)+(a&y&z)-6*~(a&~a),True,0.1650855541229248
5*((x|(3*(a&b)+11*(a&~b)-2*~(a^b)+13*~(a|b)+1*~(a|~b)-11*~b))&(x^((3*(a&b)+11*(a&~b)-2*~(a^b)+13*~(a|b)+1*~(a|~b)-11*~b)^z)))-3*(x&(~(3*(a&b)+11*(a&~b)-2*~(a^b)+13*~(a|b)+1*~(a|~b)-11*~b)|z))+2*((3*(a&b)+11*(a&~b)-2*~(a^b)+13*~(a|b)+1*~(a|~b)-11*~b)&~z)-6*~(x|(~(3*(a&b)+11*(a&~b)-2*~(a^b)+13*~(a|b)+1*~(a|~b)-11*~b)|z))-2*~(~x|((3*(a&b)+11*(a&~b)-2*~(a^b)+13*~(a|b)+1*~(a|~b)-11*~b)|z))-2*~(~x|(~(3*(a&b)+11*(a&~b)-2*~(a^b)+13*~(a|b)+1*~(a|~b)-11*~b)|z))+1*(~x&(~(3*(a&b)+11*(a&~b)-2*~(a^b)+13*~(a|b)+1*~(a|~b)-11*~b)&z))+4*(x&(~(3*(a&b)+11*(a&~b)-2*~(a^b)+13*~(a|b)+1*~(a|~b)-11*~b)&z))-1*(x&((3*(a&b)+11*(a&~b)-2*~(a^b)+13*~(a|b)+1*~(a|~b)-11*~b)&z)),1*(z^~(x|~b)),b+z-(x&b)-2*(b&z)+2*(x&b&z),b+z-(x&b)-2*(b&z)+2*(x&b&z),True,0.16189122200012207
